order_id,order_date,promised_date,carrier_id,delivery_date,delivered_late
517,2024-05-06,2024-05-11,4,2024-05-11,False
518,2024-01-25,2024-01-30,1,2024-01-30,False
519,2024-11-29,2024-12-06,1,2024-12-06,False
520,2024-12-20,2024-12-25,3,2024-12-26,True
521,2024-04-25,2024-04-30,2,2024-04-30,False
522,2024-02-17,2024-02-20,2,2024-02-20,False
523,2024-08-13,2024-08-16,2,2024-08-19,True
524,2024-09-22,2024-09-25,4,2024-09-25,False
525,2024-04-08,2024-04-13,4,2024-04-13,False
526,2024-01-11,2024-01-16,3,2024-01-16,False
527,2024-03-25,2024-03-30,2,2024-04-01,True
528,2024-08-01,2024-08-06,3,2024-08-06,False
529,2024-06-21,2024-06-26,2,2024-06-26,False
530,2024-07-27,2024-07-30,1,2024-07-30,False
531,2024-03-04,2024-03-07,5,2024-03-08,True
532,2024-09-14,2024-09-21,5,2024-09-21,False
533,2024-11-27,2024-12-02,2,2024-12-02,False
534,2024-04-30,2024-05-07,3,2024-05-07,False
535,2024-10-24,2024-10-27,4,2024-10-27,False
536,2024-02-23,2024-03-01,2,2024-03-01,False
537,2024-11-26,2024-11-29,2,2024-11-29,False
538,2024-09-28,2024-10-01,4,2024-10-01,False
539,2024-08-28,2024-09-04,2,2024-09-04,False
540,2024-08-30,2024-09-02,1,2024-09-04,True
541,2024-01-18,2024-01-23,4,2024-01-26,True
542,2024-07-05,2024-07-08,1,2024-07-08,False
543,2024-12-11,2024-12-16,5,2024-12-16,False
544,2024-05-23,2024-05-30,4,2024-05-30,False
545,2024-09-18,2024-09-21,4,2024-09-21,False
546,2024-12-29,2025-01-03,3,2025-01-03,False
547,2024-08-26,2024-08-29,3,2024-08-30,True
548,2024-10-30,2024-11-04,4,2024-11-04,False
549,2024-10-24,2024-10-27,5,2024-10-28,True
550,2024-03-16,2024-03-19,2,2024-03-19,False
551,2024-07-06,2024-07-09,3,2024-07-12,True
552,2024-11-28,2024-12-01,5,2024-12-01,False
553,2024-09-02,2024-09-09,5,2024-09-09,False
554,2024-05-09,2024-05-12,3,2024-05-12,False
555,2024-11-10,2024-11-13,2,2024-11-14,True
556,2024-10-09,2024-10-14,3,2024-10-14,False
557,2024-03-19,2024-03-22,5,2024-03-22,False
558,2024-03-12,2024-03-17,1,2024-03-17,False
559,2024-09-19,2024-09-26,3,2024-09-26,False
560,2024-07-09,2024-07-14,5,2024-07-14,False
561,2024-03-03,2024-03-10,3,2024-03-10,False
562,2024-01-12,2024-01-17,5,2024-01-17,False
563,2024-05-20,2024-05-23,2,2024-05-23,False
564,2024-09-10,2024-09-15,5,2024-09-15,False
565,2024-02-12,2024-02-17,4,2024-02-17,False
566,2024-01-17,2024-01-22,1,2024-01-22,False
567,2024-03-03,2024-03-10,5,2024-03-10,False
568,2024-09-09,2024-09-14,3,2024-09-15,True
569,2024-10-18,2024-10-25,3,2024-10-25,False
570,2024-01-08,2024-01-13,5,2024-01-13,False
571,2024-11-20,2024-11-25,4,2024-11-25,False
572,2024-03-30,2024-04-04,5,2024-04-06,True
573,2024-07-26,2024-07-29,2,2024-07-29,False
574,2024-10-18,2024-10-25,4,2024-10-25,False
575,2024-10-10,2024-10-15,5,2024-10-17,True
576,2024-04-27,2024-04-30,1,2024-04-30,False
577,2024-12-14,2024-12-17,4,2024-12-17,False
578,2024-06-23,2024-06-28,5,2024-06-28,False
579,2024-03-16,2024-03-19,1,2024-03-19,False
580,2024-04-10,2024-04-13,5,2024-04-13,False
581,2024-05-30,2024-06-04,2,2024-06-04,False
582,2024-09-26,2024-09-29,3,2024-09-29,False
583,2024-03-11,2024-03-16,5,2024-03-17,True
584,2024-06-28,2024-07-01,4,2024-07-01,False
585,2024-05-03,2024-05-06,5,2024-05-06,False
586,2024-10-19,2024-10-24,5,2024-10-24,False
587,2024-10-11,2024-10-16,5,2024-10-16,False
588,2024-07-13,2024-07-16,5,2024-07-16,False
589,2024-08-15,2024-08-18,4,2024-08-19,True
590,2024-10-01,2024-10-06,4,2024-10-06,False
591,2024-04-15,2024-04-18,5,2024-04-21,True
592,2024-01-21,2024-01-24,3,2024-01-26,True
593,2024-03-04,2024-03-07,5,2024-03-07,False
594,2024-06-13,2024-06-20,4,2024-06-20,False
595,2024-01-27,2024-02-01,2,2024-02-05,True
596,2024-11-06,2024-11-11,5,2024-11-11,False
597,2024-10-11,2024-10-16,5,2024-10-16,False
598,2024-05-27,2024-06-01,5,2024-06-01,False
599,2024-10-07,2024-10-12,5,2024-10-12,False
600,2024-11-21,2024-11-26,1,2024-11-26,False
601,2024-11-14,2024-11-17,5,2024-11-17,False
602,2024-06-12,2024-06-17,4,2024-06-17,False
603,2024-08-11,2024-08-16,4,2024-08-16,False
604,2024-09-28,2024-10-03,1,2024-10-03,False
605,2024-05-25,2024-05-28,5,2024-05-28,False
606,2024-12-21,2024-12-24,3,2024-12-24,False
607,2024-01-30,2024-02-04,5,2024-02-08,True
608,2024-02-14,2024-02-19,4,2024-02-19,False
609,2024-10-01,2024-10-08,2,2024-10-08,False
610,2024-02-03,2024-02-06,2,2024-02-06,False
611,2024-05-20,2024-05-25,3,2024-05-25,False
612,2024-11-13,2024-11-18,5,2024-11-18,False
613,2024-08-08,2024-08-15,1,2024-08-15,False
614,2024-12-21,2024-12-26,5,2024-12-26,False
615,2024-01-22,2024-01-27,3,2024-01-27,False
616,2024-06-28,2024-07-03,3,2024-07-04,True
617,2024-11-24,2024-11-29,3,2024-12-01,True
618,2024-08-18,2024-08-25,2,2024-08-25,False
619,2024-02-07,2024-02-10,5,2024-02-10,False
620,2024-03-10,2024-03-13,5,2024-03-13,False
621,2024-04-25,2024-05-02,1,2024-05-06,True
622,2024-08-26,2024-08-31,3,2024-08-31,False
623,2024-11-30,2024-12-05,3,2024-12-05,False
624,2024-05-27,2024-06-01,4,2024-06-01,False
625,2024-01-09,2024-01-12,4,2024-01-12,False
626,2024-10-14,2024-10-19,2,2024-10-19,False
627,2024-02-19,2024-02-24,5,2024-02-24,False
628,2024-12-03,2024-12-06,1,2024-12-06,False
629,2024-01-05,2024-01-08,1,2024-01-08,False
630,2024-12-08,2024-12-15,3,2024-12-15,False
631,2024-05-05,2024-05-08,1,2024-05-08,False
632,2024-03-15,2024-03-22,3,2024-03-22,False
633,2024-06-13,2024-06-16,5,2024-06-16,False
634,2024-10-04,2024-10-09,1,2024-10-09,False
635,2024-11-19,2024-11-26,3,2024-11-26,False
636,2024-10-26,2024-10-31,5,2024-10-31,False
637,2024-10-16,2024-10-21,5,2024-10-24,True
638,2024-03-17,2024-03-22,3,2024-03-22,False
639,2024-10-24,2024-10-27,3,2024-10-27,False
640,2024-05-16,2024-05-19,2,2024-05-19,False
641,2024-04-15,2024-04-22,5,2024-04-22,False
642,2024-04-04,2024-04-09,3,2024-04-09,False
643,2024-05-14,2024-05-19,5,2024-05-19,False
644,2024-03-08,2024-03-11,1,2024-03-11,False
645,2024-05-26,2024-05-29,4,2024-05-29,False
646,2024-06-07,2024-06-10,4,2024-06-10,False
647,2024-06-11,2024-06-16,3,2024-06-16,False
648,2024-12-06,2024-12-11,3,2024-12-11,False
649,2024-07-07,2024-07-12,5,2024-07-12,False
650,2024-12-04,2024-12-11,3,2024-12-14,True
651,2024-04-04,2024-04-07,5,2024-04-07,False
652,2024-06-29,2024-07-02,3,2024-07-05,True
653,2024-10-14,2024-10-17,5,2024-10-17,False
654,2024-11-17,2024-11-22,3,2024-11-22,False
655,2024-07-05,2024-07-08,2,2024-07-10,True
656,2024-05-17,2024-05-24,5,2024-05-24,False
657,2024-05-09,2024-05-12,2,2024-05-16,True
658,2024-07-12,2024-07-19,2,2024-07-19,False
659,2024-11-11,2024-11-16,2,2024-11-16,False
660,2024-09-29,2024-10-06,2,2024-10-06,False
661,2024-12-17,2024-12-22,1,2024-12-22,False
662,2024-05-23,2024-05-30,4,2024-05-30,False
663,2024-01-16,2024-01-19,1,2024-01-19,False
664,2024-10-28,2024-11-02,3,2024-11-02,False
665,2024-09-01,2024-09-08,3,2024-09-08,False
666,2024-04-16,2024-04-19,4,2024-04-19,False
667,2024-03-28,2024-03-31,4,2024-03-31,False
668,2024-05-08,2024-05-13,4,2024-05-13,False
669,2024-12-06,2024-12-13,2,2024-12-13,False
670,2024-01-04,2024-01-09,1,2024-01-09,False
671,2024-11-22,2024-11-27,3,2024-11-27,False
672,2024-11-01,2024-11-04,1,2024-11-08,True
673,2024-04-04,2024-04-07,1,2024-04-07,False
674,2024-07-27,2024-08-03,1,2024-08-03,False
675,2024-08-12,2024-08-15,4,2024-08-15,False
676,2024-12-13,2024-12-18,4,2024-12-18,False
677,2024-11-16,2024-11-23,3,2024-11-23,False
678,2024-02-16,2024-02-19,3,2024-02-19,False
679,2024-06-29,2024-07-04,3,2024-07-04,False
680,2024-04-15,2024-04-18,1,2024-04-18,False
681,2024-07-17,2024-07-22,4,2024-07-25,True
682,2024-04-15,2024-04-18,2,2024-04-18,False
683,2024-10-06,2024-10-11,1,2024-10-11,False
684,2024-09-16,2024-09-19,5,2024-09-19,False
685,2024-04-17,2024-04-22,1,2024-04-22,False
686,2024-01-19,2024-01-24,4,2024-01-24,False
687,2024-10-22,2024-10-25,5,2024-10-29,True
688,2024-11-01,2024-11-06,1,2024-11-10,True
689,2024-06-19,2024-06-22,4,2024-06-22,False
690,2024-11-26,2024-12-01,4,2024-12-01,False
691,2024-07-13,2024-07-16,2,2024-07-16,False
692,2024-01-12,2024-01-17,1,2024-01-17,False
693,2024-07-13,2024-07-16,4,2024-07-16,False
694,2024-10-09,2024-10-14,3,2024-10-14,False
695,2024-06-30,2024-07-03,4,2024-07-03,False
696,2024-10-31,2024-11-05,2,2024-11-05,False
697,2024-05-23,2024-05-26,4,2024-05-26,False
698,2024-11-11,2024-11-18,1,2024-11-18,False
699,2024-06-30,2024-07-07,1,2024-07-10,True
700,2024-01-30,2024-02-02,5,2024-02-02,False
701,2024-03-24,2024-03-29,1,2024-03-29,False
702,2024-06-14,2024-06-17,5,2024-06-17,False
703,2024-10-10,2024-10-13,3,2024-10-13,False
704,2024-10-07,2024-10-12,2,2024-10-12,False
705,2024-04-05,2024-04-10,3,2024-04-11,True
706,2024-09-22,2024-09-27,5,2024-09-27,False
707,2024-10-24,2024-10-27,4,2024-10-28,True
708,2024-10-22,2024-10-25,4,2024-10-25,False
709,2024-08-12,2024-08-15,3,2024-08-15,False
710,2024-11-28,2024-12-03,4,2024-12-03,False
711,2024-12-26,2024-12-31,5,2024-12-31,False
712,2024-02-11,2024-02-16,2,2024-02-17,True
713,2024-10-29,2024-11-01,1,2024-11-01,False
714,2024-09-02,2024-09-05,5,2024-09-05,False
715,2024-07-26,2024-07-29,5,2024-08-02,True
716,2024-08-24,2024-08-27,1,2024-08-27,False
717,2024-01-22,2024-01-25,1,2024-01-27,True
718,2024-07-03,2024-07-10,2,2024-07-14,True
719,2024-08-29,2024-09-05,2,2024-09-05,False
720,2024-12-28,2025-01-02,2,2025-01-02,False
721,2024-10-09,2024-10-14,4,2024-10-15,True
722,2024-02-10,2024-02-13,5,2024-02-13,False
723,2024-12-01,2024-12-08,1,2024-12-08,False
724,2024-06-10,2024-06-13,5,2024-06-13,False
725,2024-06-08,2024-06-15,5,2024-06-19,True
726,2024-03-29,2024-04-03,2,2024-04-03,False
727,2024-11-17,2024-11-20,2,2024-11-20,False
728,2024-01-12,2024-01-19,5,2024-01-22,True
729,2024-03-13,2024-03-16,2,2024-03-16,False
730,2024-03-16,2024-03-21,4,2024-03-21,False
731,2024-12-11,2024-12-16,1,2024-12-16,False
732,2024-07-19,2024-07-22,5,2024-07-22,False
733,2024-01-10,2024-01-15,1,2024-01-15,False
734,2024-12-17,2024-12-22,4,2024-12-22,False
735,2024-08-13,2024-08-18,2,2024-08-18,False
736,2024-06-24,2024-06-27,3,2024-06-27,False
737,2024-10-02,2024-10-09,4,2024-10-09,False
738,2024-02-08,2024-02-11,3,2024-02-11,False
739,2024-02-29,2024-03-03,1,2024-03-03,False
740,2024-03-06,2024-03-09,5,2024-03-09,False
741,2024-11-16,2024-11-19,2,2024-11-20,True
742,2024-05-03,2024-05-06,4,2024-05-06,False
743,2024-06-12,2024-06-19,2,2024-06-19,False
744,2024-06-07,2024-06-10,3,2024-06-10,False
745,2024-02-26,2024-02-29,3,2024-02-29,False
746,2024-03-18,2024-03-21,5,2024-03-21,False
747,2024-07-12,2024-07-17,3,2024-07-20,True
748,2024-10-11,2024-10-18,5,2024-10-18,False
749,2024-01-15,2024-01-18,4,2024-01-18,False
750,2024-01-12,2024-01-15,5,2024-01-15,False
751,2024-04-10,2024-04-13,3,2024-04-13,False
752,2024-06-04,2024-06-07,1,2024-06-07,False
753,2024-12-05,2024-12-08,5,2024-12-08,False
754,2024-05-04,2024-05-09,2,2024-05-09,False
755,2024-12-24,2024-12-27,1,2024-12-27,False
756,2024-10-06,2024-10-11,5,2024-10-11,False
757,2024-04-19,2024-04-22,2,2024-04-22,False
758,2024-11-29,2024-12-06,1,2024-12-06,False
759,2024-12-22,2024-12-29,5,2024-12-29,False
760,2024-05-25,2024-05-30,4,2024-05-30,False
761,2024-08-03,2024-08-06,2,2024-08-06,False
762,2024-06-10,2024-06-13,4,2024-06-16,True
763,2024-05-07,2024-05-12,3,2024-05-12,False
764,2024-11-09,2024-11-14,5,2024-11-14,False
765,2024-11-27,2024-12-02,5,2024-12-02,False
766,2024-05-29,2024-06-05,2,2024-06-07,True
767,2024-02-05,2024-02-12,5,2024-02-12,False
768,2024-06-21,2024-06-24,3,2024-06-24,False
769,2024-01-22,2024-01-27,5,2024-01-31,True
770,2024-07-24,2024-07-27,1,2024-07-27,False
771,2024-05-06,2024-05-09,4,2024-05-09,False
772,2024-12-01,2024-12-06,3,2024-12-06,False
773,2024-12-21,2024-12-24,3,2024-12-24,False
774,2024-08-04,2024-08-11,4,2024-08-11,False
775,2024-04-05,2024-04-08,4,2024-04-08,False
776,2024-06-12,2024-06-17,3,2024-06-17,False
777,2024-05-27,2024-06-01,4,2024-06-01,False
778,2024-01-18,2024-01-23,2,2024-01-23,False
779,2024-10-20,2024-10-23,4,2024-10-23,False
780,2024-07-13,2024-07-20,1,2024-07-20,False
781,2024-05-30,2024-06-04,1,2024-06-04,False
782,2024-12-30,2025-01-04,2,2025-01-05,True
783,2024-05-02,2024-05-05,4,2024-05-05,False
784,2024-07-05,2024-07-10,1,2024-07-10,False
785,2024-05-28,2024-06-04,5,2024-06-04,False
786,2024-04-13,2024-04-18,4,2024-04-20,True
787,2024-08-30,2024-09-06,2,2024-09-06,False
788,2024-08-18,2024-08-23,4,2024-08-23,False
789,2024-07-24,2024-07-27,3,2024-07-27,False
790,2024-07-16,2024-07-19,3,2024-07-19,False
791,2024-12-02,2024-12-05,1,2024-12-05,False
792,2024-03-27,2024-04-01,3,2024-04-01,False
793,2024-05-21,2024-05-26,2,2024-05-26,False
794,2024-11-12,2024-11-15,1,2024-11-15,False
795,2024-07-17,2024-07-22,2,2024-07-22,False
796,2024-02-15,2024-02-20,2,2024-02-20,False
797,2024-10-14,2024-10-19,3,2024-10-21,True
798,2024-01-15,2024-01-18,3,2024-01-18,False
799,2024-02-13,2024-02-16,2,2024-02-19,True
800,2024-06-17,2024-06-20,3,2024-06-20,False
801,2024-11-05,2024-11-08,3,2024-11-08,False
802,2024-02-13,2024-02-16,3,2024-02-16,False
803,2024-04-07,2024-04-10,4,2024-04-10,False
804,2024-09-17,2024-09-22,2,2024-09-25,True
805,2024-04-18,2024-04-21,5,2024-04-21,False
806,2024-10-09,2024-10-16,2,2024-10-16,False
807,2024-12-08,2024-12-11,1,2024-12-11,False
808,2024-04-13,2024-04-16,3,2024-04-16,False
809,2024-09-12,2024-09-15,3,2024-09-15,False
810,2024-07-24,2024-07-27,5,2024-07-27,False
811,2024-11-30,2024-12-07,1,2024-12-07,False
812,2024-02-12,2024-02-15,4,2024-02-15,False
813,2024-12-18,2024-12-25,2,2024-12-25,False
814,2024-09-01,2024-09-08,4,2024-09-08,False
815,2024-10-13,2024-10-18,1,2024-10-18,False
816,2024-12-20,2024-12-25,5,2024-12-29,True
817,2024-09-29,2024-10-04,1,2024-10-04,False
818,2024-03-23,2024-03-26,5,2024-03-27,True
819,2024-04-19,2024-04-24,4,2024-04-24,False
820,2024-07-08,2024-07-11,4,2024-07-11,False
821,2024-10-14,2024-10-17,1,2024-10-17,False
822,2024-09-07,2024-09-12,1,2024-09-12,False
823,2024-07-30,2024-08-04,3,2024-08-05,True
824,2024-10-17,2024-10-24,5,2024-10-28,True
825,2024-05-12,2024-05-15,3,2024-05-15,False
826,2024-07-19,2024-07-26,2,2024-07-28,True
827,2024-10-11,2024-10-14,2,2024-10-14,False
828,2024-11-21,2024-11-24,1,2024-11-24,False
829,2024-04-04,2024-04-07,4,2024-04-07,False
830,2024-10-04,2024-10-09,2,2024-10-09,False
831,2024-11-20,2024-11-23,2,2024-11-25,True
832,2024-08-06,2024-08-11,3,2024-08-11,False
833,2024-03-29,2024-04-05,3,2024-04-05,False
834,2024-03-12,2024-03-17,2,2024-03-19,True
835,2024-09-03,2024-09-08,1,2024-09-08,False
836,2024-05-08,2024-05-15,3,2024-05-15,False
837,2024-07-30,2024-08-04,2,2024-08-04,False
838,2024-12-08,2024-12-13,4,2024-12-15,True
839,2024-04-05,2024-04-08,3,2024-04-08,False
840,2024-03-15,2024-03-22,2,2024-03-22,False
841,2024-02-23,2024-02-28,5,2024-03-03,True
842,2024-12-09,2024-12-12,3,2024-12-12,False
843,2024-02-23,2024-02-26,5,2024-02-26,False
844,2024-08-05,2024-08-12,3,2024-08-12,False
845,2024-01-16,2024-01-19,3,2024-01-19,False
846,2024-04-08,2024-04-15,5,2024-04-19,True
847,2024-01-20,2024-01-23,1,2024-01-23,False
848,2024-02-15,2024-02-20,2,2024-02-20,False
849,2024-07-11,2024-07-14,1,2024-07-14,False
850,2024-02-27,2024-03-03,1,2024-03-03,False
851,2024-04-20,2024-04-27,2,2024-04-27,False
852,2024-05-08,2024-05-13,4,2024-05-13,False
853,2024-12-02,2024-12-07,1,2024-12-07,False
854,2024-07-12,2024-07-15,1,2024-07-15,False
855,2024-12-05,2024-12-08,1,2024-12-08,False
856,2024-11-21,2024-11-24,4,2024-11-24,False
857,2024-01-08,2024-01-13,3,2024-01-13,False
858,2024-01-29,2024-02-01,5,2024-02-01,False
859,2024-04-21,2024-04-24,5,2024-04-24,False
860,2024-06-09,2024-06-14,4,2024-06-14,False
861,2024-05-10,2024-05-15,1,2024-05-15,False
862,2024-07-06,2024-07-11,5,2024-07-11,False
863,2024-06-11,2024-06-14,4,2024-06-14,False
864,2024-07-15,2024-07-18,2,2024-07-19,True
865,2024-12-29,2025-01-05,5,2025-01-05,False
866,2024-07-22,2024-07-25,2,2024-07-28,True
867,2024-07-30,2024-08-06,1,2024-08-06,False
868,2024-04-18,2024-04-25,5,2024-04-29,True
869,2024-10-02,2024-10-07,4,2024-10-07,False
870,2024-03-13,2024-03-16,3,2024-03-16,False
871,2024-06-15,2024-06-22,5,2024-06-22,False
872,2024-09-16,2024-09-21,5,2024-09-21,False
873,2024-08-30,2024-09-04,5,2024-09-04,False
874,2024-10-01,2024-10-04,5,2024-10-08,True
875,2024-04-11,2024-04-14,4,2024-04-16,True
876,2024-06-21,2024-06-24,4,2024-06-24,False
877,2024-06-19,2024-06-24,3,2024-06-24,False
878,2024-05-20,2024-05-25,4,2024-05-25,False
879,2024-07-06,2024-07-09,4,2024-07-09,False
880,2024-03-26,2024-03-31,1,2024-04-01,True
881,2024-02-21,2024-02-24,1,2024-02-24,False
882,2024-04-20,2024-04-25,2,2024-04-25,False
883,2024-12-30,2025-01-06,3,2025-01-07,True
884,2024-12-07,2024-12-10,1,2024-12-10,False
885,2024-02-12,2024-02-15,3,2024-02-15,False
886,2024-07-29,2024-08-01,3,2024-08-01,False
887,2024-07-18,2024-07-23,5,2024-07-23,False
888,2024-10-24,2024-10-29,3,2024-10-29,False
889,2024-12-11,2024-12-18,5,2024-12-19,True
890,2024-08-27,2024-08-30,2,2024-08-30,False
891,2024-04-24,2024-05-01,2,2024-05-01,False
892,2024-01-26,2024-01-29,2,2024-01-29,False
893,2024-10-25,2024-10-30,5,2024-10-30,False
894,2024-03-17,2024-03-20,5,2024-03-20,False
895,2024-05-16,2024-05-23,2,2024-05-23,False
896,2024-01-20,2024-01-25,5,2024-01-25,False
897,2024-07-29,2024-08-03,4,2024-08-03,False
898,2024-08-27,2024-09-03,4,2024-09-03,False
899,2024-02-08,2024-02-11,5,2024-02-11,False
900,2024-09-24,2024-09-27,5,2024-09-27,False
901,2024-07-25,2024-08-01,1,2024-08-01,False
902,2024-09-23,2024-09-26,1,2024-09-26,False
903,2024-06-02,2024-06-05,3,2024-06-06,True
904,2024-02-11,2024-02-16,3,2024-02-16,False
905,2024-01-11,2024-01-16,3,2024-01-16,False
906,2024-10-20,2024-10-23,2,2024-10-23,False
907,2024-04-07,2024-04-10,4,2024-04-13,True
908,2024-10-01,2024-10-04,2,2024-10-04,False
909,2024-08-17,2024-08-22,5,2024-08-22,False
910,2024-08-07,2024-08-14,1,2024-08-14,False
911,2024-03-05,2024-03-12,5,2024-03-16,True
912,2024-12-20,2024-12-25,5,2024-12-25,False
913,2024-08-19,2024-08-22,1,2024-08-25,True
914,2024-11-23,2024-11-30,5,2024-11-30,False
915,2024-02-21,2024-02-26,3,2024-02-26,False
916,2024-09-19,2024-09-22,1,2024-09-22,False
917,2024-09-23,2024-09-30,5,2024-09-30,False
918,2024-12-24,2024-12-29,3,2024-12-29,False
919,2024-11-12,2024-11-17,3,2024-11-17,False
920,2024-11-19,2024-11-24,4,2024-11-24,False
921,2024-06-02,2024-06-05,3,2024-06-05,False
922,2024-12-23,2024-12-26,2,2024-12-26,False
923,2024-05-19,2024-05-24,1,2024-05-24,False
924,2024-02-20,2024-02-23,1,2024-02-23,False
925,2024-04-26,2024-05-01,1,2024-05-01,False
926,2024-02-15,2024-02-20,5,2024-02-21,True
927,2024-11-04,2024-11-09,5,2024-11-12,True
928,2024-03-28,2024-04-02,2,2024-04-02,False
929,2024-07-26,2024-07-31,3,2024-07-31,False
930,2024-09-25,2024-10-02,5,2024-10-02,False
931,2024-03-29,2024-04-03,3,2024-04-03,False
932,2024-04-27,2024-04-30,3,2024-04-30,False
933,2024-02-23,2024-02-26,5,2024-02-26,False
934,2024-04-25,2024-04-28,5,2024-04-29,True
935,2024-04-27,2024-04-30,2,2024-04-30,False
936,2024-09-16,2024-09-19,4,2024-09-19,False
937,2024-03-15,2024-03-18,1,2024-03-18,False
938,2024-10-31,2024-11-05,5,2024-11-05,False
939,2024-01-07,2024-01-14,5,2024-01-15,True
940,2024-05-01,2024-05-04,3,2024-05-04,False
941,2024-01-11,2024-01-16,4,2024-01-20,True
942,2024-12-13,2024-12-18,5,2024-12-20,True
943,2024-08-02,2024-08-05,4,2024-08-06,True
944,2024-10-05,2024-10-12,1,2024-10-12,False
945,2024-01-28,2024-02-02,3,2024-02-04,True
946,2024-08-22,2024-08-25,2,2024-08-25,False
947,2024-11-08,2024-11-13,1,2024-11-13,False
948,2024-01-26,2024-01-29,4,2024-01-29,False
949,2024-02-23,2024-02-28,4,2024-03-01,True
950,2024-01-29,2024-02-01,1,2024-02-01,False
951,2024-12-18,2024-12-25,4,2024-12-25,False
952,2024-06-12,2024-06-17,2,2024-06-17,False
953,2024-09-26,2024-10-01,2,2024-10-02,True
954,2024-11-29,2024-12-02,4,2024-12-02,False
955,2024-02-04,2024-02-09,4,2024-02-09,False
956,2024-10-12,2024-10-17,2,2024-10-17,False
957,2024-12-13,2024-12-18,4,2024-12-18,False
958,2024-09-29,2024-10-04,5,2024-10-04,False
959,2024-07-26,2024-07-31,3,2024-07-31,False
960,2024-08-25,2024-09-01,5,2024-09-01,False
961,2024-04-02,2024-04-07,4,2024-04-07,False
962,2024-06-21,2024-06-28,4,2024-06-28,False
963,2024-03-19,2024-03-26,3,2024-03-26,False
964,2024-04-19,2024-04-24,4,2024-04-24,False
965,2024-08-04,2024-08-07,3,2024-08-07,False
966,2024-12-23,2024-12-28,2,2024-12-30,True
967,2024-04-15,2024-04-22,3,2024-04-22,False
968,2024-02-16,2024-02-19,3,2024-02-19,False
969,2024-06-29,2024-07-04,5,2024-07-04,False
970,2024-03-04,2024-03-11,4,2024-03-11,False
971,2024-09-02,2024-09-05,2,2024-09-05,False
972,2024-08-31,2024-09-05,1,2024-09-05,False
973,2024-11-15,2024-11-18,3,2024-11-18,False
974,2024-03-27,2024-03-30,1,2024-03-30,False
975,2024-08-04,2024-08-09,4,2024-08-09,False
976,2024-01-07,2024-01-10,3,2024-01-10,False
977,2024-10-04,2024-10-07,1,2024-10-07,False
978,2024-12-02,2024-12-09,5,2024-12-09,False
979,2024-07-28,2024-07-31,1,2024-07-31,False
980,2024-06-17,2024-06-24,5,2024-06-27,True
981,2024-11-25,2024-12-02,2,2024-12-02,False
982,2024-05-17,2024-05-20,4,2024-05-20,False
983,2024-11-01,2024-11-04,1,2024-11-04,False
